us_timestamp_ns,us_time_rel_s,us_pca1_raw,us_pca1_used,gt_time_sampled_rel_s,gt_flexion_aligned
1773777210329418600,45.7321988,25.972833829687698,25.972833829687698,45.8521988,-55.520517061472006
1773777210366218000,45.7689982,11.878962229268542,11.878962229268542,45.888998199999996,-56.51688119938311
1773777210403217800,45.805998,-4.020841493864915,-4.020841493864915,45.925998,-57.35368369759744
1773777210440212500,45.8429927,-19.2240891985094,-19.2240891985094,45.9629927,-58.011526151369544
1773777210477216300,45.8799965,-36.43464222606129,-36.43464222606129,45.999996499999995,-58.46018138622072
1773777210514251400,45.9170316,-55.340066108827145,-55.340066108827145,46.0370316,-58.766811671195484
1773777210552242700,45.9550229,-70.53355931835591,-70.53355931835591,46.0750229,-59.01254464745089
1773777210589226800,45.992007,-84.42182322133331,-84.42182322133331,46.112007,-59.25779788538693
1773777210626224800,46.029005,-99.62619764365988,-99.62619764365988,46.149004999999995,-59.55440780156149
1773777210665071900,46.0678521,-116.37494392122105,-116.37494392122105,46.1878521,-59.90476189562041
1773777210702269400,46.1050496,-131.33912014327376,-131.33912014327376,46.2250496,-60.28878456745188
1773777210739284800,46.142065,-144.6314051171874,-144.6314051171874,46.262065,-60.68498141928824
1773777210776255800,46.179036,-158.42527425114218,-158.42527425114218,46.299036,-61.0943786671681
1773777210813304500,46.2160847,-166.2711332172304,-166.2711332172304,46.3360847,-61.48770923026743
1773777210850204000,46.2529842,-172.30111736489664,-172.30111736489664,46.3729842,-61.796277467289165
1773777210887205000,46.2899852,-174.27496612301525,-174.27496612301525,46.409985199999994,-62.117043092834386
1773777210924247400,46.3270276,-175.89322637061485,-175.89322637061485,46.4470276,-62.4410673284417
1773777210961207300,46.3639875,-176.24297662096424,-176.24297662096424,46.4839875,-62.77590806329982
1773777210998199100,46.4009793,-176.50138725614534,-176.50138725614534,46.5209793,-63.076822089989896
1773777211035205700,46.4379859,-176.13977196087703,-176.13977196087703,46.5579859,-63.37108659350328
1773777211072231600,46.4750118,-174.3894924734979,-174.3894924734979,46.595011799999995,-63.64734564123589
1773777211109229700,46.5120099,-171.40842427495085,-171.40842427495085,46.6320099,-63.939484091397496
1773777211146207100,46.5489873,-169.3455448132956,-169.3455448132956,46.6689873,-64.2619934667917
1773777211183205800,46.585986,-165.62321771843062,-165.62321771843062,46.705985999999996,-64.62209947595166
1773777211220192400,46.6229726,-161.3368201217491,-161.3368201217491,46.742972599999995,-65.03811356208651
1773777211257195000,46.6599752,-160.06482109507368,-160.06482109507368,46.779975199999996,-65.54628669311637
1773777211294224300,46.6970045,-159.37894521547986,-159.37894521547986,46.817004499999996,-66.08015267710016
1773777211331205500,46.7339857,-157.95378491838323,-157.95378491838323,46.853985699999996,-66.58088700478737
1773777211368276600,46.7710568,-157.30478619518752,-157.30478619518752,46.891056799999994,-66.98176369620757
1773777211405239000,46.8080192,-155.54711194289217,-155.54711194289217,46.928019199999994,-67.3011806975036
1773777211442213300,46.8449935,-154.64259279990875,-154.64259279990875,46.9649935,-67.56228536095712
1773777211479185100,46.8819653,-154.36272736560295,-154.36272736560295,47.001965299999995,-67.78332477290031
1773777211516207800,46.918988,-157.93521730145886,-157.93521730145886,47.038987999999996,-67.98811413756944
1773777211553200700,46.9559809,-162.78410950819,-162.78410950819,47.0759809,-68.15492755834578
1773777211590201400,46.9929816,-164.86913779861794,-164.86913779861794,47.1129816,-68.31000900738096
1773777211627212300,47.0299925,-166.62570399275714,-166.62570399275714,47.149992499999996,-68.450445383913
1773777211664224200,47.0670044,-167.96234619682335,-167.96234619682335,47.1870044,-68.54919373819126
1773777211701204000,47.1039842,-169.2896949862706,-169.2896949862706,47.2239842,-68.62132167960036
1773777211738288600,47.1410688,-172.4149328727533,-172.4149328727533,47.2610688,-68.68211221143748
1773777211775308400,47.1780886,-176.21456545367548,-176.21456545367548,47.2980886,-68.74457033822362
1773777211812210400,47.2149906,-179.72639452902956,-179.72639452902956,47.3349906,-68.82175925042382
1773777211849195500,47.2519757,-180.8094844832517,-180.8094844832517,47.3719757,-68.90572550836207
1773777211886370500,47.2891507,-184.66217479931314,-184.66217479931314,47.4091507,-68.9884435428522
1773777211923203500,47.3259837,-191.16454481122173,-191.16454481122173,47.4459837,-69.06771028101055
1773777211960216200,47.3629964,-197.9316216316557,-197.9316216316557,47.4829964,-69.121731136531
1773777211997200600,47.3999808,-208.3211000770647,-208.3211000770647,47.5199808,-69.13640126773227
1773777212034264500,47.4370447,-218.15611125175445,-218.15611125175445,47.5570447,-69.11506183057415
1773777212071302000,47.4740822,-227.66535812259872,-227.66535812259872,47.594082199999995,-69.04372778060983
1773777212108223600,47.5110038,-234.45799139928755,-234.45799139928755,47.631003799999995,-68.92431866718574
1773777212145218700,47.5479989,-240.82455123016425,-240.82455123016425,47.6679989,-68.72553132044133
1773777212182195900,47.5849761,-247.17605549158569,-247.17605549158569,47.704976099999996,-68.44704411030621
1773777212219207500,47.6219877,-252.817702836822,-252.817702836822,47.741987699999996,-68.10687954418412
1773777212256574200,47.6593544,-257.36296458273563,-257.36296458273563,47.779354399999995,-67.65859639746192
1773777212293210300,47.6959905,-261.89102535502457,-261.89102535502457,47.8159905,-67.09796919165554
1773777212330197600,47.7329778,-262.18829026617834,-262.18829026617834,47.8529778,-66.4411833270037
1773777212367226700,47.7700069,-256.9130304196778,-256.9130304196778,47.890006899999996,-65.72968419329143
1773777212404266100,47.8070463,-244.49284898482685,-244.49284898482685,47.9270463,-65.07304993759938
1773777212441214700,47.8439949,-234.09605654514266,-234.09605654514266,47.963994899999996,-64.31435015833097
1773777212478220300,47.8810005,-215.89455966484442,-215.89455966484442,48.001000499999996,-63.4486480906783
1773777212515235600,47.9180158,-195.96563788403168,-195.96563788403168,48.0380158,-62.5547624775612
1773777212552211000,47.9549912,-173.6726906820746,-173.6726906820746,48.0749912,-61.633858081693056
1773777212589209800,47.99199,-147.03047912939138,-147.03047912939138,48.11199,-60.63340634368635
1773777212626236700,48.0290169,-117.37908913445766,-117.37908913445766,48.1490169,-59.61320626695734
1773777212663220800,48.066001,-87.57967871515645,-87.57967871515645,48.186001,-58.59709757879626
1773777212700240900,48.1030211,-62.93518618245373,-62.93518618245373,48.2230211,-57.7779707898181
1773777212737202700,48.1399829,-45.45127368506504,-45.45127368506504,48.2599829,-56.97511505199538
1773777212774191100,48.1769713,-26.665762553359258,-26.665762553359258,48.296971299999996,-56.22071344875342
1773777212811210400,48.2139906,-16.33380614023326,-16.33380614023326,48.3339906,-55.57769920465622
1773777212848192100,48.2509723,-6.311564813177393,-6.311564813177393,48.3709723,-54.91464117004264
1773777212885212400,48.2879926,3.3656574329144124,3.3656574329144124,48.4079926,-54.30434454004962
1773777212922201800,48.324982,10.242724492339628,10.242724492339628,48.444981999999996,-53.79984591948588
1773777212959200500,48.3619807,18.756879921732484,18.756879921732484,48.481980699999994,-53.30563359436274
1773777212996204700,48.3989849,27.94352706001171,27.94352706001171,48.5189849,-52.81694660683292
1773777213033199400,48.4359796,29.34105049213623,29.34105049213623,48.5559796,-52.25944528428577
1773777213070225800,48.473006,29.74827670354732,29.74827670354732,48.593005999999995,-51.631874303101334
1773777213107233000,48.5100132,27.465078262309234,27.465078262309234,48.6300132,-50.71047877672617
1773777213144258400,48.5470386,22.636380371475006,22.636380371475006,48.6670386,-49.43687043351294
1773777213181215900,48.5839961,16.209198051063737,16.209198051063737,48.7039961,-47.82853653235436
1773777213218190600,48.6209708,-20.097005216413734,-20.097005216413734,48.7409708,-45.67156919212367
1773777213255204300,48.6579845,-76.11902744568563,-76.11902744568563,48.777984499999995,-43.28328805372723
1773777213292244500,48.6950247,-147.82252094290587,-147.82252094290587,48.815024699999995,-40.45641132092685
1773777213329208800,48.731989,-221.50554850423765,-221.50554850423765,48.851988999999996,-37.45888382550786
1773777213366223800,48.769004,-258.0068645789574,-258.0068645789574,48.889004,-34.712646477141824
1773777213403212300,48.8059925,-263.79367626907145,-263.79367626907145,48.9259925,-32.12479414177488
1773777213442216100,48.8449963,-267.43344881029907,-267.43344881029907,48.964996299999996,-29.490080339333723
1773777213479201400,48.8819816,-255.82195696091537,-255.82195696091537,49.0019816,-27.019925008167093
1773777213516219400,48.9189996,-262.54178041606025,-262.54178041606025,49.0389996,-24.509224312188973
1773777213553202200,48.9559824,-247.13024312560384,-247.13024312560384,49.0759824,-21.977393034894078
1773777213590207700,48.9929879,-227.07775186430138,-227.07775186430138,49.1129879,-19.443132424836556
1773777213627200600,49.0299808,-218.4181153355279,-218.4181153355279,49.149980799999994,-17.15022684381603
1773777213664220400,49.0670006,-213.9355835202786,-213.9355835202786,49.1870006,-14.786819025835946
1773777213701214200,49.1039944,-239.5953584115013,-239.5953584115013,49.223994399999995,-11.97240814306998
1773777213738217000,49.1409972,-301.25183397891993,-301.25183397891993,49.2609972,-8.88963143006484
1773777213775204700,49.1779849,-372.9391798675139,-372.9391798675139,49.297984899999996,-5.891771285273178
1773777213812230600,49.2150108,-460.8412524661426,-460.8412524661426,49.3350108,-2.6171020031117935
1773777213849217200,49.2519974,-526.2554304110974,-526.2554304110974,49.3719974,0.8754371664868696
1773777213887195300,49.2899755,-583.0976212867581,-583.0976212867581,49.409975499999994,4.1023352297927635
1773777213924263300,49.3270435,-622.2603389710304,-622.2603389710304,49.4470435,6.822409878233771
1773777213961251900,49.3640321,-638.4335559717669,-638.4335559717669,49.4840321,9.33087540072848
1773777213998217900,49.4009981,-633.341692481754,-633.341692481754,49.5209981,11.70745306205655
1773777214035354900,49.4381351,-619.8316573989509,-619.8316573989509,49.558135099999994,13.857049389306082
1773777214072203200,49.4749834,-600.0105411523693,-600.0105411523693,49.5949834,15.788252982616205
1773777214109244200,49.5120244,-557.8254876861334,-557.8254876861334,49.6320244,17.377087380766284
1773777214146222500,49.5490027,-496.31700615421266,-496.31700615421266,49.6690027,18.933020459683767
1773777214183195100,49.5859753,-435.25790289998815,-435.25790289998815,49.7059753,20.542202316114853
1773777214220293100,49.6230733,-368.8799203733396,-368.8799203733396,49.7430733,22.03858562698874
1773777214257242700,49.6600229,-291.9660613841605,-291.9660613841605,49.7800229,23.540813138118352
1773777214294202500,49.6969827,-204.17113264539555,-204.17113264539555,49.8169827,25.13431661339455
1773777214331189500,49.7339697,-133.34967325564998,-133.34967325564998,49.8539697,26.61366315167714
1773777214368192900,49.7709731,-61.49465050411742,-61.49465050411742,49.8909731,28.195238019801536
1773777214405213300,49.8079935,12.139281556869726,12.139281556869726,49.9279935,29.776280327042922
1773777214442214500,49.8449947,72.69163099853307,72.69163099853307,49.9649947,31.48781035634533
1773777214479264600,49.8820448,121.00030278136406,121.00030278136406,50.0020448,33.19603939429552
1773777214515188600,49.9179688,171.06686279942548,171.06686279942548,50.037968799999994,34.80271911854394
1773777214552209800,49.95499,219.10562080948637,219.10562080948637,50.07499,36.33050196154307
1773777214589804600,49.9925848,253.98208735775532,253.98208735775532,50.1125848,37.70151443542571
1773777214627198900,50.0299791,286.5535820341044,286.5535820341044,50.149979099999996,38.80385993464109
1773777214664280600,50.0670608,321.94147653427467,321.94147653427467,50.1870608,39.74180248967308
1773777214701255400,50.1040356,347.61412824285856,347.61412824285856,50.2240356,40.412508988327055
1773777214738219300,50.1409995,374.39913982120225,374.39913982120225,50.2609995,41.035673051584915
1773777214775196600,50.1779768,402.1751811909125,402.1751811909125,50.2979768,41.664289668555234
1773777214812219500,50.2149997,426.6793720329123,426.6793720329123,50.3349997,42.2619201675338
1773777214849230500,50.2520107,446.5157341834301,446.5157341834301,50.3720107,42.80165995464352
1773777214886233100,50.2890133,463.57493997829056,463.57493997829056,50.4090133,43.24048238330668
1773777214923211200,50.3259914,480.75323294609706,480.75323294609706,50.4459914,43.54865554950598
1773777214960193200,50.3629734,489.47405432523175,489.47405432523175,50.4829734,43.73998905640398
1773777214997209400,50.3999896,495.81603555715407,495.81603555715407,50.519989599999995,43.88422429048908
1773777215034185300,50.4369655,502.2258503586027,502.2258503586027,50.5569655,43.97585768468301
1773777215071201900,50.4739821,505.7757858499277,505.7757858499277,50.5939821,44.04316332552641
1773777215108193400,50.5109736,508.6753056258881,508.6753056258881,50.6309736,44.085689571634376
1773777215145230300,50.5480105,512.096849913777,512.096849913777,50.668010499999994,44.11458169980807
1773777215182316400,50.5850966,514.8687203464434,514.8687203464434,50.7050966,44.12934259722699
1773777215219308100,50.6220883,517.5627113996661,517.5627113996661,50.7420883,44.142635779644415
1773777215256194500,50.6589747,521.0039722238148,521.0039722238148,50.7789747,44.16359500879499
1773777215293201900,50.6959821,524.8162023655694,524.8162023655694,50.8159821,44.198843214365645
1773777215330210600,50.7329908,528.2241193158109,528.2241193158109,50.8529908,44.24607702658574
1773777215367203200,50.7699834,533.9938696368298,533.9938696368298,50.8899834,44.31610967374486
1773777215404198500,50.8069787,540.571726601996,540.571726601996,50.9269787,44.41252323410214
1773777215441194600,50.8439748,546.7307078023202,546.7307078023202,50.963974799999995,44.52835022109157
1773777215478235900,50.8810161,553.2901962954958,553.2901962954958,51.001016099999994,44.67187744311309
1773777215515190200,50.9179704,560.4750431750888,560.4750431750888,51.0379704,44.83882314458589
1773777215552192500,50.9549727,566.672771678978,566.672771678978,51.0749727,45.01792917944121
1773777215589253700,50.9920339,572.5000363194177,572.5000363194177,51.1120339,45.195630307414746
1773777215626202400,51.0289826,578.6541728395707,578.6541728395707,51.1489826,45.41337079266089
1773777215663213800,51.065994,585.2103868993793,585.2103868993793,51.185994,45.654478387519646
1773777215700199300,51.1029795,589.395891306691,589.395891306691,51.222979499999994,45.89266073260839
1773777215737192500,51.1399727,592.8009502272364,592.8009502272364,51.2599727,46.143688912412394
1773777215774517400,51.1772976,596.1353951474408,596.1353951474408,51.2972976,46.3923371065544
1773777215811214400,51.2139946,598.511101347649,598.511101347649,51.3339946,46.60718161636577
1773777215848221400,51.2510016,600.0216258569513,600.0216258569513,51.3710016,46.818018687190595
1773777215885200600,51.2879808,601.6926365813134,601.6926365813134,51.4079808,46.99400476800489
1773777215922249300,51.3250295,602.8067295480374,602.8067295480374,51.4450295,47.15784656543473
1773777215959221000,51.3620012,603.3512072171904,603.3512072171904,51.4820012,47.29949880965087
1773777215996212100,51.3989923,603.6418585791748,603.6418585791748,51.5189923,47.43298541317843
1773777216033230400,51.4360106,603.8474948380778,603.8474948380778,51.5560106,47.5463007220814
1773777216070196800,51.472977,606.954908974013,606.954908974013,51.592977,47.65349810421968
1773777216107228100,51.5100083,612.7084684631798,612.7084684631798,51.6300083,47.77409515817669
1773777216144232800,51.547013,621.3210713851386,621.3210713851386,51.667013,47.92074857249694
1773777216181201000,51.5839812,630.4818294395283,630.4818294395283,51.703981199999994,48.07876885320366
1773777216218268600,51.6210488,644.6304625346489,644.6304625346489,51.741048799999994,48.24662870857882
1773777216255208600,51.6579888,660.1412791808449,660.1412791808449,51.777988799999996,48.4449816585455
1773777216292192600,51.6949728,675.4484318111801,675.4484318111801,51.8149728,48.71538486282127
1773777216329199100,51.7319793,691.6703783829864,691.6703783829864,51.851979299999996,48.97967310355543
1773777216366202400,51.7689826,708.3248411451697,708.3248411451697,51.8889826,49.24775831165924
1773777216403202000,51.8059822,721.4214580922443,721.4214580922443,51.9259822,49.49082821156848
1773777216440201300,51.8429815,731.9910992944267,731.9910992944267,51.9629815,49.68745993128343
1773777216477219500,51.8799997,739.7685863196452,739.7685863196452,51.9999997,49.83043472542592
1773777216514266500,51.9170467,747.090728458135,747.090728458135,52.0370467,49.95870870497756
1773777216551278500,51.9540587,749.3075823901906,749.3075823901906,52.074058699999995,50.088977154140196
1773777216588223700,51.9910039,750.0368950058294,750.0368950058294,52.1110039,50.232373305192134
1773777216625243700,52.0280239,750.7566747167641,750.7566747167641,52.1480239,50.3825399296794
1773777216662198300,52.0649785,750.3554639712942,750.3554639712942,52.1849785,50.560134534014935
1773777216699222000,52.1020022,749.3727158980403,749.3727158980403,52.2220022,50.7482157492106
1773777216736234800,52.139015,749.7682736087298,749.7682736087298,52.259015,50.914189825309066
1773777216773206300,52.1759865,750.3118725071665,750.3118725071665,52.2959865,51.06724920161058
1773777216810209300,52.2129895,751.0945440232839,751.0945440232839,52.3329895,51.18464219228022
1773777216848554100,52.2513343,750.2856780456929,750.2856780456929,52.3713343,51.23951717052726
1773777216885197100,52.2879773,743.6725928484808,743.6725928484808,52.4079773,51.16623099605333
1773777216922210400,52.3249906,736.9316215515643,736.9316215515643,52.4449906,50.889155016719556
1773777216959217500,52.3619977,726.180629400437,726.180629400437,52.4819977,50.45904675847438
1773777216996204700,52.3989849,699.1415095271012,699.1415095271012,52.5189849,49.812317588701085
1773777217033204600,52.4359848,667.9389435912249,667.9389435912249,52.5559848,49.013893235872295
1773777217070349100,52.4731293,630.7340169992468,630.7340169992468,52.593129299999994,48.0907346564546
1773777217107203200,52.5099834,590.8113910938374,590.8113910938374,52.6299834,47.10498689742897
1773777217144195300,52.5469755,556.4046556857901,556.4046556857901,52.6669755,46.00142100075301
1773777217181229900,52.5840101,523.7603707961175,523.7603707961175,52.7040101,44.55720277243082
1773777217218576800,52.621357,493.540390785935,493.540390785935,52.741357,42.79054393637233
1773777217255205300,52.6579855,452.09925580970355,452.09925580970355,52.7779855,41.089289767285855
1773777217292232400,52.6950126,414.5657068946367,414.5657068946367,52.815012599999996,39.18455549107197
1773777217329254400,52.7320346,383.6758016321632,383.6758016321632,52.852034599999996,36.921845994017794
1773777217366211700,52.7689919,331.90567782942156,331.90567782942156,52.8889919,34.49978277035039
1773777217403189900,52.8059701,277.11804699893213,277.11804699893213,52.9259701,32.490313912223144
1773777217440235700,52.8430159,209.71949542067782,209.71949542067782,52.963015899999995,30.45439830391648
1773777217477250200,52.8800304,116.41726288958552,116.41726288958552,53.0000304,28.27844723432262
1773777217514235600,52.9170158,22.798057602640696,22.798057602640696,53.0370158,25.94821143692668
1773777217551243500,52.9540237,-67.68731770971013,-67.68731770971013,53.0740237,23.88844160517125
1773777217588215100,52.9909953,-152.22277158058915,-152.22277158058915,53.1109953,21.99591941113277
1773777217625229500,53.0280097,-233.85173613239087,-233.85173613239087,53.148009699999996,19.817601767513942
1773777217662195800,53.064976,-305.8838499627211,-305.8838499627211,53.184976,17.420415677143293
1773777217699234200,53.1020144,-352.4473724256781,-352.4473724256781,53.2220144,15.086009293522945
1773777217736235700,53.1390159,-374.51868879624016,-374.51868879624016,53.259015899999994,12.54244674336573
1773777217773214000,53.1759942,-380.5784225927639,-380.5784225927639,53.295994199999996,9.686572157049987
1773777217810221200,53.2130014,-359.42311706859977,-359.42311706859977,53.3330014,7.151588504594099
1773777217847204800,53.249985,-324.0832387330784,-324.0832387330784,53.369985,4.3639842147829455
1773777217884199500,53.2869797,-295.6484275598356,-295.6484275598356,53.4069797,1.3578182852425438
1773777217921347000,53.3241272,-261.7833752398899,-261.7833752398899,53.4441272,-1.609858779686248
1773777217958220200,53.3610004,-257.05890092136576,-257.05890092136576,53.4810004,-4.142135242563194
1773777217995237800,53.398018,-256.97875739167193,-256.97875739167193,53.518018,-7.13186462793008
1773777218032229900,53.4350101,-256.8177358725043,-256.8177358725043,53.5550101,-10.283301720171783
1773777218069232400,53.4720126,-271.0542364653637,-271.0542364653637,53.5920126,-13.352658734330646
1773777218106208000,53.5089882,-296.1422518996604,-296.1422518996604,53.628988199999995,-16.363388737168247
1773777218143213300,53.5459935,-336.1134370659766,-336.1134370659766,53.6659935,-19.59713800882947
1773777218180190000,53.5829702,-383.4843939462212,-383.4843939462212,53.702970199999996,-22.368879915543783
1773777218217230600,53.6200108,-420.9770976412247,-420.9770976412247,53.7400108,-24.95787632783325
1773777218254201300,53.6569815,-456.39885777048505,-456.39885777048505,53.7769815,-27.701217755419513
1773777218291200300,53.6939805,-465.4978135317859,-465.4978135317859,53.8139805,-30.3127905253965
1773777218328224400,53.7310046,-459.5331136898106,-459.5331136898106,53.851004599999996,-32.886851030771204
1773777218365195600,53.7679758,-446.07504265918976,-446.07504265918976,53.8879758,-35.62520014636754
1773777218402219300,53.8049995,-434.41985681967026,-434.41985681967026,53.9249995,-38.32195936114174
1773777218439249300,53.8420295,-406.990726901269,-406.990726901269,53.9620295,-40.753677717004905
1773777218476197400,53.8789776,-366.6299439150635,-366.6299439150635,53.998977599999996,-43.177316726425616
1773777218513213000,53.9159932,-329.31515035813123,-329.31515035813123,54.0359932,-45.22467173206108
1773777218550207900,53.9529881,-292.36255907320333,-292.36255907320333,54.072988099999996,-47.07131958976494
1773777218587208400,53.9899886,-250.06614063877205,-250.06614063877205,54.109988599999994,-49.01103840535607
1773777218624212000,54.0269922,-203.87282502448946,-203.87282502448946,54.1469922,-50.92296954162727
1773777218661209100,54.0639893,-168.41652408396388,-168.41652408396388,54.1839893,-52.732454673904
1773777218698232500,54.1010127,-137.1693860355034,-137.1693860355034,54.221012699999996,-54.546901353167
1773777218735214100,54.1379943,-109.81705680021388,-109.81705680021388,54.2579943,-56.36370475356895
1773777218772183000,54.1749632,-87.9985574915962,-87.9985574915962,54.2949632,-58.00612498926116
1773777218809198400,54.2119786,-70.3238418694996,-70.3238418694996,54.3319786,-59.45947973031462
1773777218846237200,54.2490174,-46.14094811548889,-46.14094811548889,54.3690174,-60.81077688714411
1773777218883223100,54.2860033,-22.419358595721363,-22.419358595721363,54.406003299999995,-62.16657233198402
1773777218920211300,54.3229915,-5.499419650056343,-5.499419650056343,54.4429915,-63.28516797600957
1773777218957263500,54.3600437,7.803894086941185,7.803894086941185,54.480043699999996,-64.4863609287581
1773777218994204100,54.3969843,19.857304411293217,19.857304411293217,54.5169843,-65.61867826524715
1773777219031216000,54.4339962,28.478587059163967,28.478587059163967,54.5539962,-66.71868082130898
1773777219068193100,54.4709733,37.54913413352719,37.54913413352719,54.590973299999995,-67.57723734905917
1773777219105332800,54.508113,46.23227190907952,46.23227190907952,54.628113,-68.38340119655096
1773777219142206200,54.5449864,53.972198750723585,53.972198750723585,54.6649864,-69.03393827742535
1773777219179188900,54.5819691,50.952298834499814,50.952298834499814,54.7019691,-69.42277780510997
1773777219216220700,54.6190009,43.50404694171995,43.50404694171995,54.7390009,-69.6548822541862
1773777219253197800,54.655978,34.04256305398982,34.04256305398982,54.775977999999995,-69.71820637829637
1773777219290223600,54.6930038,23.16612697919253,23.16612697919253,54.8130038,-69.63500978516984
1773777219327195200,54.7299754,12.984241613652854,12.984241613652854,54.8499754,-69.46779842134634
1773777219364194800,54.766975,0.9717573464057754,0.9717573464057754,54.886975,-69.2743224840821
1773777219401217900,54.8039981,-7.652502601213474,-7.652502601213474,54.9239981,-69.09979982437362
1773777219439688500,54.8424687,-17.744188685172986,-17.744188685172986,54.962468699999995,-68.9333554895853
1773777219476183900,54.8789641,-31.308976119446065,-31.308976119446065,54.998964099999995,-68.7894448004154
1773777219513252200,54.9160324,-45.949812426742426,-45.949812426742426,55.036032399999996,-68.62614187823237
1773777219550218200,54.9529984,-57.63073730192207,-57.63073730192207,55.072998399999996,-68.43696006512516
1773777219587206600,54.9899868,-67.42338501737757,-67.42338501737757,55.109986799999994,-68.1959548748914
1773777219624220900,55.0270011,-76.68375292629247,-76.68375292629247,55.1470011,-67.94084039941592
1773777219661191200,55.0639714,-84.93116968583938,-84.93116968583938,55.1839714,-67.6989563958579
1773777219698779600,55.1015598,-92.39351650187498,-92.39351650187498,55.221559799999994,-67.48048373416493
1773777219735257500,55.1380377,-101.565167312742,-101.565167312742,55.258037699999996,-67.32311199539335
1773777219772269300,55.1750495,-111.66799308320716,-111.66799308320716,55.2950495,-67.20866628445279
1773777219810243500,55.2130237,-117.65122675773972,-117.65122675773972,55.3330237,-67.1463193623086
1773777219847204800,55.249985,-123.17588971999967,-123.17588971999967,55.369985,-67.07450082868311
1773777219884214700,55.2869949,-120.46037160910316,-120.46037160910316,55.4069949,-66.94008041078484
1773777219921242300,55.3240225,-118.34928857598378,-118.34928857598378,55.444022499999996,-66.68249227909575
1773777219958223200,55.3610034,-106.26952529775512,-106.26952529775512,55.4810034,-66.22613540924502
1773777219995182000,55.3979622,-91.20651328447894,-91.20651328447894,55.5179622,-65.48250812286362
1773777220032204000,55.4349842,-74.6028726711679,-74.6028726711679,55.5549842,-64.40615950099776
1773777220069197100,55.4719773,-55.52557588590561,-55.52557588590561,55.591977299999996,-63.15305717393408
1773777220106212900,55.5089931,-32.24874432478068,-32.24874432478068,55.628993099999995,-61.62924527561318
1773777220143229000,55.5460092,-12.949660880754315,-12.949660880754315,55.6660092,-60.03702018903104
1773777220180214900,55.5829951,8.773938586552497,8.773938586552497,55.702995099999995,-58.445561907583965
1773777220217217600,55.6199978,14.76643602285916,14.76643602285916,55.7399978,-56.77275634307051
1773777220254188600,55.6569688,16.23564950249125,16.23564950249125,55.7769688,-55.175909892174815
1773777220291205400,55.6939856,8.233037049729246,8.233037049729246,55.813985599999995,-53.572675325954435
1773777220328233300,55.7310135,-9.366990868532685,-9.366990868532685,55.8510135,-52.17345424471563
1773777220365217000,55.7679972,-29.223856283007674,-29.223856283007674,55.8879972,-50.789127602641884
1773777220402281400,55.8050616,-52.63922608886607,-52.63922608886607,55.9250616,-49.348625575150805
1773777220439228200,55.8420084,-78.79387962421737,-78.79387962421737,55.962008399999995,-48.02359564270665
1773777220476206500,55.8789867,-105.29472964501915,-105.29472964501915,55.998986699999996,-46.577536422926805
1773777220513252000,55.9160322,-135.890176860585,-135.890176860585,56.036032199999994,-45.07368184846809
1773777220551219000,55.9539992,-159.5384709722037,-159.5384709722037,56.073999199999996,-43.48606654840767
1773777220588231800,55.991012,-178.3474850633132,-178.3474850633132,56.111011999999995,-42.06317756098153
1773777220625190700,56.0279709,-192.2898125658607,-192.2898125658607,56.1479709,-40.539822715299664
1773777220662196000,56.0649762,-199.36535974886368,-199.36535974886368,56.184976199999994,-39.1477321960008
1773777220699220500,56.1020007,-203.1466555261545,-203.1466555261545,56.222000699999995,-37.99137274251282
1773777220736192100,56.1389723,-207.83448641847954,-207.83448641847954,56.258972299999996,-36.888134462648914
1773777220773259300,56.1760395,-224.95731439303896,-224.95731439303896,56.2960395,-35.81204045872315
1773777220810196700,56.2129769,-238.62040298651024,-238.62040298651024,56.3329769,-34.80357374263959
1773777220847193700,56.2499739,-259.6475564870755,-259.6475564870755,56.3699739,-33.72644794189556
1773777220884214900,56.2869951,-264.3233457034728,-264.3233457034728,56.406995099999996,-32.48740981411876
1773777220921192500,56.3239727,-269.07005763226385,-269.07005763226385,56.443972699999996,-31.13997565363637
1773777220958206300,56.3609865,-243.90931428084465,-243.90931428084465,56.4809865,-29.663721795976656
1773777220995266500,56.3980467,-218.02860925250357,-218.02860925250357,56.5180467,-28.121522821116134
1773777221032194600,56.4349748,-193.34131101472025,-193.34131101472025,56.5549748,-26.432921139340557
1773777221069204900,56.4719851,-187.76532095152717,-187.76532095152717,56.591985099999995,-24.723411579535046
1773777221106207000,56.5089872,-204.69358692568815,-204.69358692568815,56.6289872,-22.90064166602735
1773777221143221600,56.5460018,-229.76549522738514,-229.76549522738514,56.6660018,-20.97379852683975
1773777221180220500,56.5830007,-244.39534674303886,-244.39534674303886,56.7030007,-18.802926448853807
1773777221217193100,56.6199733,-284.14558480096014,-284.14558480096014,56.739973299999996,-16.48077212205399
1773777221254188500,56.6569687,-326.76587811525684,-326.76587811525684,56.7769687,-14.022676024832464
1773777221292217500,56.6949977,-403.77813717625565,-403.77813717625565,56.8149977,-11.123739492823148
1773777221329191600,56.7319718,-489.66074057322976,-489.66074057322976,56.851971799999994,-8.142714117283033
1773777221366221800,56.769002,-567.7837804372637,-567.7837804372637,56.889002,-4.787798326913335
1773777221403248800,56.806029,-624.8061224453093,-624.8061224453093,56.926029,-1.1915784177748836
1773777221440245500,56.8430257,-629.1155024184958,-629.1155024184958,56.963025699999996,2.7122039506313174
