frame_id,timestamp_us,hand_id,hand_type,pronation_supination_deg,flexion_extension_deg,deviation_deg
23203,132494719945,58,right,-17.285997,-6.295551,9.797126
23204,132494739046,58,right,-18.329277,-6.855653,10.365105
23205,132494759895,58,right,-19.484322,-7.473805,11.053527
23206,132494778508,58,right,-20.280230,-7.982377,11.694685
23207,132494797569,58,right,-20.786888,-8.657004,12.322474
23208,132494816994,58,right,-21.389177,-9.204275,13.024222
23209,132494835810,58,right,-22.576843,-10.170774,13.758639
23210,132494854682,58,right,-23.406073,-10.563826,14.466372
23211,132494873084,58,right,-24.084045,-10.767292,15.102037
23212,132494892333,58,right,-24.750603,-10.870069,15.646230
23213,132494910690,58,right,-25.331915,-11.069072,16.106741
23214,132494929308,58,right,-25.896152,-11.382191,16.545893
23215,132494948231,58,right,-26.950661,-11.869472,17.029690
23216,132494966916,58,right,-27.854698,-12.280228,17.462933
23217,132494985396,58,right,-28.606390,-12.616534,17.766018
23218,132495004290,58,right,-29.323759,-12.945730,17.930920
23219,132495023773,58,right,-30.029720,-13.187440,18.084475
23220,132495042745,58,right,-30.710434,-13.459064,18.204590
23221,132495062172,58,right,-31.678204,-13.847363,18.273146
23222,132495080830,58,right,-32.540527,-14.227512,18.217340
23223,132495100486,58,right,-33.224957,-14.472697,18.201488
23224,132495119558,58,right,-33.750664,-14.661613,18.189989
23225,132495138723,58,right,-34.311909,-14.864763,18.218683
23226,132495157825,58,right,-34.698952,-14.921676,18.239279
23227,132495177747,58,right,-35.066998,-14.941340,18.257034
23228,132495197128,58,right,-35.359043,-14.885401,18.290253
23229,132495215937,58,right,-35.601475,-14.797636,18.346815
23230,132495234616,58,right,-35.756618,-14.662424,18.404667
23231,132495253617,58,right,-35.881790,-14.545335,18.445501
23232,132495272579,58,right,-35.976028,-14.450418,18.470455
23233,132495292469,58,right,-36.026112,-14.340137,18.503191
23234,132495311307,58,right,-36.011978,-14.238411,18.538532
23235,132495330336,58,right,-35.997257,-14.143803,18.567226
23236,132495349532,58,right,-36.000645,-14.054485,18.575880
23237,132495368897,58,right,-36.020966,-13.985664,18.581284
23238,132495387738,58,right,-36.016899,-13.887254,18.580563
23239,132495406076,58,right,-35.968178,-13.795279,18.579777
23240,132495424658,58,right,-35.880566,-13.646414,18.603729
23241,132495442905,58,right,-35.756325,-13.497499,18.639277
23242,132495461228,58,right,-35.521481,-13.253819,18.740086
23243,132495480132,58,right,-35.162525,-12.874032,18.848492
23244,132495498852,58,right,-34.464508,-12.311200,18.899338
23245,132495517753,58,right,-33.241615,-11.626801,18.979191
23246,132495536197,58,right,-31.722132,-10.597270,19.067904
23247,132495554738,58,right,-29.107632,-9.059675,18.961498
23248,132495573842,58,right,-27.262173,-8.121955,18.779837
23249,132495592571,58,right,-25.384983,-7.339584,18.491779
23250,132495610968,58,right,-23.906019,-6.684752,17.999784
23251,132495629942,58,right,-22.823647,-6.393138,17.534132
23252,132495648539,58,right,-21.331194,-5.802775,17.253862
23253,132495666927,58,right,-19.423800,-4.795632,17.005375
23254,132495685798,58,right,-17.528889,-3.554098,16.465933
23255,132495704656,58,right,-16.262611,-2.553675,15.971265
23256,132495723431,58,right,-15.004858,-1.869201,15.489653
23257,132495742272,58,right,-13.472793,-0.875795,14.873323
23258,132495760813,58,right,-11.911469,-0.120367,13.933376
23259,132495779620,58,right,-10.272113,0.534071,12.950118
23260,132495797970,58,right,-8.815179,1.067255,12.058147
23261,132495816764,58,right,-7.804295,1.371141,11.243397
23262,132495835443,58,right,-6.959392,1.418318,10.504667
23263,132495854423,58,right,-6.177022,1.076152,9.708132
23264,132495873315,58,right,-5.467376,0.559188,8.831881
23265,132495892364,58,right,-4.689620,0.209050,7.983376
23266,132495911106,58,right,-3.883698,-0.006508,7.173053
23267,132495929581,58,right,-3.051708,-0.117139,6.499081
23268,132495948636,58,right,-2.374543,-0.240668,5.944201
23269,132495967607,58,right,-1.726609,-0.397260,5.476575
23270,132495986575,58,right,-1.244273,-0.611255,5.111926
23271,132496005107,58,right,-0.837156,-0.771673,4.781694
23272,132496023897,58,right,-0.318690,-0.894440,4.535180
23273,132496042273,58,right,0.065509,-1.028396,4.311676
23274,132496060668,58,right,0.370506,-1.147340,4.120082
23275,132496079063,58,right,0.652724,-1.293876,3.888120
23276,132496097610,58,right,0.961594,-1.505420,3.642224
23277,132496116853,58,right,1.186969,-1.823428,3.379915
23278,132496135746,58,right,1.371855,-2.121817,3.130291
23279,132496154075,58,right,1.467732,-2.402372,2.972521
23280,132496172549,58,right,1.539496,-2.646005,2.871858
23281,132496190473,58,right,1.619731,-2.808246,2.776799
23282,132496208828,58,right,1.715426,-2.952573,2.699856
23283,132496227239,58,right,1.725515,-3.128213,2.623456
23284,132496246095,58,right,1.732914,-3.245034,2.578428
23285,132496265047,58,right,1.667402,-3.306022,2.573378
23286,132496283850,58,right,1.594276,-3.363499,2.587082
23287,132496302446,58,right,1.499220,-3.428041,2.599314
23288,132496321458,58,right,1.402707,-3.499315,2.597826
23289,132496340259,58,right,1.309460,-3.591690,2.580633
23290,132496358804,58,right,1.267861,-3.652716,2.571153
23291,132496377740,58,right,1.224482,-3.713707,2.566092
23292,132496396812,58,right,1.195649,-3.755629,2.565724
23293,132496415238,58,right,1.183427,-3.787736,2.561413
23294,132496433350,58,right,1.185883,-3.805732,2.552295
23295,132496451591,58,right,1.243675,-3.777056,2.547212
23296,132496470281,58,right,1.371815,-3.700838,2.539566
23297,132496489683,58,right,1.623943,-3.581848,2.542562
23298,132496508631,58,right,2.401216,-3.420032,2.475257
23299,132496527576,58,right,3.477531,-3.415775,2.283158
23300,132496545710,58,right,5.080747,-3.333708,1.994181
23301,132496563710,58,right,7.585411,-3.074431,1.547555
23302,132496582477,58,right,10.253464,-2.902608,1.097053
23303,132496601377,58,right,14.264786,-2.690397,0.352776
23304,132496621033,58,right,19.082975,-2.192179,-0.673206
23305,132496639520,58,right,25.995127,-2.307163,-2.153998
23306,132496657845,58,right,32.004688,-2.296726,-3.582358
23307,132496676384,58,right,38.295509,-2.230694,-4.690945
23308,132496694947,58,right,44.132854,-2.591774,-5.291578
23309,132496713962,58,right,48.570869,-2.356302,-5.744911
23310,132496731957,58,right,53.013294,-1.992575,-5.944489
23311,132496750816,58,right,57.066544,-1.500380,-5.955125
23312,132496769263,58,right,61.109482,-0.927561,-6.139329
23313,132496787555,58,right,64.511230,-0.281488,-6.251134
23314,132496806331,58,right,68.385277,0.202318,-6.430160
23315,132496825083,58,right,72.258934,0.538588,-6.769347
23316,132496843880,58,right,75.910385,0.990825,-7.109989
23317,132496862773,58,right,79.421051,1.044297,-7.958399
23318,132496881618,58,right,83.292267,1.059108,-8.614692
23319,132496899817,58,right,85.913315,1.306031,-9.167264
23320,132496920787,58,right,87.842842,1.525861,-9.598248
23321,132496941514,58,right,89.669868,1.679953,-9.960686
23322,132496960379,58,right,91.710045,1.868972,-10.260416
23323,132496978723,58,right,92.906815,2.008799,-10.544188
23324,132496996923,58,right,93.925049,2.050205,-10.780833
23325,132497015469,58,right,94.858353,1.995956,-11.035839
23326,132497034272,58,right,95.746262,1.920918,-11.309362
23327,132497052868,58,right,96.493202,1.796781,-11.523717
23328,132497071185,58,right,97.246590,1.729677,-11.727423
23329,132497089754,58,right,98.163818,1.497227,-11.989094
23330,132497108778,58,right,98.902428,1.254425,-12.213572
23331,132497128155,58,right,99.586555,1.030596,-12.384307
23332,132497147550,58,right,100.208443,0.827357,-12.575371
23333,132497166755,58,right,100.678261,0.655503,-12.741024
23334,132497185625,58,right,101.097145,0.515658,-12.897859
23335,132497203995,58,right,101.462334,0.357568,-13.064917
23336,132497222951,58,right,101.810562,0.216161,-13.217136
23337,132497241971,58,right,102.124023,0.101249,-13.361552
23338,132497260471,58,right,102.395836,-0.004568,-13.505706
23339,132497279096,58,right,102.648621,-0.080873,-13.771608
23340,132497297740,58,right,103.051468,-0.248173,-14.010526
23341,132497316135,58,right,103.345627,-0.356101,-14.229299
23342,132497334129,58,right,103.521332,-0.416197,-14.342156
23343,132497352212,58,right,103.624153,-0.448636,-14.430200
23344,132497370452,58,right,103.725838,-0.495336,-14.502576
23345,132497389021,58,right,103.868851,-0.569597,-14.591088
23346,132497408573,58,right,104.030800,-0.650883,-14.706684
23347,132497427455,58,right,104.165298,-0.714432,-14.824515
23348,132497445764,58,right,104.316666,-0.800538,-14.944603
23349,132497464974,58,right,104.431763,-0.874326,-15.030845
23350,132497483735,58,right,104.540283,-0.926126,-15.093723
23351,132497502306,58,right,104.618515,-0.952353,-15.115355
23352,132497521121,58,right,104.708717,-0.987085,-15.137044
23353,132497540169,58,right,104.808319,-1.013149,-15.155865
23354,132497558503,58,right,104.951775,-1.025857,-15.154022
23355,132497577100,58,right,105.053192,-1.022663,-15.160309
23356,132497595506,58,right,105.150017,-1.011320,-15.182260
23357,132497613726,58,right,105.238403,-0.997066,-15.206862
23358,132497631976,58,right,105.327164,-1.006239,-15.219001
23359,132497650368,58,right,105.437912,-1.025798,-15.235313
23360,132497669374,58,right,105.578354,-1.053317,-15.251106
23361,132497687363,58,right,105.738235,-1.078487,-15.265136
23362,132497706424,58,right,105.890862,-1.089804,-15.274939
23363,132497724770,58,right,106.022751,-1.107159,-15.282165
23364,132497742559,58,right,106.148949,-1.119911,-15.281805
23365,132497761254,58,right,106.287514,-1.145522,-15.267899
23366,132497780116,58,right,106.385788,-1.165176,-15.295001
23367,132497799055,58,right,106.442596,-1.177462,-15.341986
23368,132497818180,58,right,106.451645,-1.180275,-15.375875
23369,132497836463,58,right,106.424545,-1.165492,-15.401341
23370,132497855232,58,right,106.384811,-1.149835,-15.409881
23371,132497873560,58,right,106.307457,-1.128495,-15.408293
23372,132497891992,58,right,106.159241,-1.073510,-15.384542
23373,132497910745,58,right,105.875031,-0.946927,-15.322883
23374,132497930001,58,right,105.530807,-0.780751,-15.247341
23375,132497949178,58,right,104.768692,-0.400841,-15.042561
23376,132497968361,58,right,104.091629,-0.125386,-14.892060
23377,132497986761,58,right,103.201149,0.297376,-14.702608
23378,132498006010,58,right,101.644188,0.889471,-14.276857
23379,132498024931,58,right,99.677452,1.546455,-13.814347
23380,132498043904,58,right,96.839737,2.126860,-13.047687
23381,132498063385,58,right,94.775108,2.152867,-12.471799
23382,132498082420,58,right,92.881340,2.128489,-11.951216
23383,132498101967,58,right,91.041039,2.105256,-11.485291
23384,132498121639,58,right,88.420364,2.044072,-10.909659
23385,132498140954,58,right,86.752518,1.886601,-10.438473
23386,132498160387,58,right,84.818886,1.610501,-9.815984
23387,132498179319,58,right,83.080902,1.325626,-9.091323
23388,132498198772,58,right,80.950348,0.971524,-8.232059
23389,132498218144,58,right,77.215630,0.852228,-6.922706
23390,132498237767,58,right,74.469566,0.451094,-5.811466
23391,132498257019,58,right,71.872375,-0.187615,-4.811711
23392,132498277156,58,right,69.334740,-1.024319,-3.958870
23393,132498298000,58,right,66.566483,-1.603440,-3.207351
23394,132498317648,58,right,63.906033,-1.998217,-2.877407
23395,132498337808,58,right,61.276054,-2.516514,-2.509609
23396,132498356785,58,right,58.167118,-3.151309,-2.204687
23397,132498376779,58,right,55.892067,-3.620259,-1.900626
23398,132498396335,58,right,54.089584,-4.299387,-1.643480
23399,132498416153,58,right,52.289658,-5.103884,-1.502520
23400,132498437270,58,right,49.556328,-5.705890,-1.471734
23401,132498457117,58,right,47.217758,-5.811282,-1.599054
23402,132498477183,58,right,44.804138,-6.026546,-1.810761
23403,132498496511,58,right,42.534405,-6.450869,-1.856803
23404,132498515121,58,right,40.832771,-6.699567,-1.982415
23405,132498535224,58,right,38.957615,-6.783742,-2.063907
23406,132498554230,58,right,37.011646,-6.848763,-2.082155
23407,132498573487,58,right,34.379940,-7.154484,-2.091651
23408,132498591870,58,right,32.370995,-7.488993,-2.126814
23409,132498610391,58,right,30.468027,-7.627373,-2.107661
23410,132498628724,58,right,28.453739,-7.368029,-2.086540
23411,132498647512,58,right,26.084558,-7.204604,-1.949193
23412,132498665962,58,right,23.862789,-6.960282,-1.818401
23413,132498684601,58,right,21.991028,-6.653467,-1.708304
23414,132498703269,58,right,20.070984,-6.171316,-1.692971
23415,132498721922,58,right,18.201380,-5.641320,-1.661172
23416,132498740827,58,right,16.339293,-5.206882,-1.507292
23417,132498759880,58,right,14.752159,-4.941225,-1.348381
23418,132498778762,58,right,13.502364,-4.664065,-1.092764
23419,132498797232,58,right,12.419846,-4.260154,-0.794813
23420,132498815961,58,right,10.965259,-3.735998,-0.497555
23421,132498834118,58,right,9.893649,-3.445643,-0.290549
23422,132498852899,58,right,8.797016,-3.347102,-0.102628
23423,132498871479,58,right,7.832114,-3.283044,0.077393
23424,132498890206,58,right,6.801651,-3.358498,0.284557
23425,132498908547,58,right,5.934909,-3.372617,0.500257
23426,132498927492,58,right,5.359321,-3.413218,0.665061
23427,132498947494,58,right,4.963404,-3.420694,0.819495
23428,132498965630,58,right,4.576340,-3.468851,0.953350
23429,132498984609,58,right,4.324243,-3.512865,1.062833
23430,132499003990,58,right,4.036227,-3.583634,1.178057
23431,132499022845,58,right,3.815078,-3.644921,1.265047
23432,132499041384,58,right,3.619777,-3.735142,1.351359
23433,132499060048,58,right,3.484591,-3.874113,1.428735
23434,132499078383,58,right,3.392814,-4.084719,1.492712
23435,132499096600,58,right,3.295158,-4.359402,1.596210
23436,132499115517,58,right,3.157999,-4.652906,1.733329
23437,132499134297,58,right,3.004298,-4.928548,1.882387
23438,132499153679,58,right,2.876342,-5.077341,1.984575
23439,132499173762,58,right,2.815459,-5.122749,2.060143
23440,132499191495,58,right,2.753019,-5.140444,2.121612
23441,132499210303,58,right,2.716345,-5.137856,2.177576
23442,132499229218,58,right,2.687844,-5.140213,2.225253
23443,132499248257,58,right,2.658145,-5.119984,2.267616
23444,132499266888,58,right,2.635991,-5.085673,2.309923
23445,132499285471,58,right,2.611394,-5.053406,2.345147
23446,132499304252,58,right,2.596688,-5.016303,2.380033
23447,132499322756,58,right,2.584408,-4.979403,2.412142
23448,132499341417,58,right,2.579521,-4.923635,2.444542
23449,132499360051,58,right,2.576013,-4.874390,2.475678
23450,132499379019,58,right,2.565613,-4.841892,2.500481
23451,132499397337,58,right,2.550292,-4.806513,2.530031
23452,132499415893,58,right,2.529884,-4.767583,2.559630
23453,132499434676,58,right,2.519901,-4.721520,2.582763
23454,132499453290,58,right,2.506534,-4.694092,2.594835
23455,132499472103,58,right,2.498649,-4.648610,2.608045
23456,132499490907,58,right,2.485138,-4.627603,2.618562
23457,132499510024,58,right,2.476906,-4.608820,2.619356
23458,132499528247,58,right,2.486918,-4.592824,2.608125
23459,132499546793,58,right,2.539754,-4.553827,2.574003
23460,132499566919,58,right,2.640586,-4.481825,2.514438
23461,132499587766,58,right,2.819580,-4.395743,2.424360
23462,132499608253,58,right,3.034201,-4.321032,2.332636
23463,132499627273,58,right,3.259263,-4.226176,2.249896
23464,132499646423,58,right,3.587270,-4.138469,2.151761
23465,132499666018,58,right,4.203563,-4.045382,2.033257
23466,132499685492,58,right,4.833715,-3.900605,1.927600
23467,132499704880,58,right,5.524506,-3.846220,1.823244
23468,132499724155,58,right,6.368874,-3.791316,1.707122
23469,132499743422,58,right,7.970394,-3.608776,1.576620
23470,132499762879,58,right,10.026045,-3.054817,1.470482
23471,132499781758,58,right,11.764196,-2.687910,1.234733
23472,132499800535,58,right,13.383883,-2.365484,1.016923
23473,132499820024,58,right,15.503428,-2.303963,0.658947
23474,132499839244,58,right,19.180496,-2.328130,0.119098
23475,132499858145,58,right,22.408682,-2.349840,-0.409652
23476,132499877238,58,right,25.668171,-2.475493,-1.008695
23477,132499895924,58,right,29.070332,-2.786923,-1.548566
23478,132499914754,58,right,32.376354,-3.075692,-1.920525
23479,132499934261,58,right,36.671566,-3.195859,-2.277297
23480,132499952529,58,right,40.020069,-3.120712,-2.515702
23481,132499971813,58,right,42.837215,-2.730691,-2.446503
23482,132499990349,58,right,45.801720,-2.903377,-2.172371
23483,132500009268,58,right,48.927738,-2.556429,-2.064718
23484,132500029462,58,right,52.486397,-2.189922,-1.723452
23485,132500047851,58,right,55.421860,-1.806835,-1.768059
23486,132500066135,58,right,57.813442,-1.032449,-1.803015
23487,132500084687,58,right,60.387604,-0.344733,-1.667620
23488,132500104054,58,right,63.897617,-0.083435,-1.713578
23489,132500123519,58,right,66.413429,0.396514,-1.973492
23490,132500142146,58,right,69.912903,0.896899,-2.250310
23491,132500160541,58,right,73.407722,1.319166,-2.655319
23492,132500179949,58,right,76.464828,1.774444,-3.370509
23493,132500198472,58,right,79.427422,2.011124,-4.433908
23494,132500217097,58,right,81.818611,2.277576,-5.259149
23495,132500235794,58,right,84.332077,2.437479,-6.056461
23496,132500254522,58,right,85.997406,2.652575,-6.558203
23497,132500273108,58,right,88.616089,2.776999,-7.191652
23498,132500291862,58,right,90.917793,2.898425,-7.829215
23499,132500310768,58,right,92.648338,3.006429,-8.254930
23500,132500329140,58,right,94.192009,3.141177,-8.817644
23501,132500347795,58,right,95.430176,3.221805,-9.217797
23502,132500366243,58,right,96.633339,3.251327,-9.676244
23503,132500385054,58,right,98.366600,3.155189,-10.399645
23504,132500403725,58,right,99.454704,3.121193,-10.949414
23505,132500422519,58,right,100.270638,3.085377,-11.418567
23506,132500441308,58,right,100.868202,3.080174,-11.833097
23507,132500459974,58,right,101.577309,3.089217,-12.266270
23508,132500478664,58,right,102.218567,3.038560,-12.577677
23509,132500497346,58,right,102.982719,2.927321,-12.851274
23510,132500515954,58,right,103.945007,2.806511,-13.171784
23511,132500534904,58,right,104.666847,2.817024,-13.433763
23512,132500554110,58,right,105.172417,2.874512,-13.666381
23513,132500572408,58,right,105.611801,2.966680,-13.849641
23514,132500591640,58,right,106.023819,3.056922,-13.989403
23515,132500610479,58,right,106.397957,3.106952,-14.086859
23516,132500629287,58,right,106.703171,3.172605,-14.174158
23517,132500648039,58,right,106.914841,3.240389,-14.281340
23518,132500666521,58,right,107.095085,3.269145,-14.357055
23519,132500685058,58,right,107.252632,3.291824,-14.447113
23520,132500704303,58,right,107.371780,3.305836,-14.522473
23521,132500722857,58,right,107.470367,3.325304,-14.598491
23522,132500741516,58,right,107.563210,3.345793,-14.654602
23523,132500759754,58,right,107.666252,3.372123,-14.663768
23524,132500778428,58,right,107.733002,3.407018,-14.689222
23525,132500797460,58,right,107.788368,3.449224,-14.706866
23526,132500817968,58,right,107.835968,3.501542,-14.755872
23527,132500838800,58,right,107.877487,3.545666,-14.799644
23528,132500858981,58,right,107.909660,3.592474,-14.829696
23529,132500879594,58,right,107.930939,3.634590,-14.863344
23530,132500901241,58,right,107.962936,3.665009,-14.899553
23531,132500923688,58,right,107.990425,3.690923,-14.932230
23532,132500943464,58,right,108.013199,3.714732,-14.945812
23533,132500965833,58,right,108.039383,3.734007,-14.958172
23534,132500987201,58,right,108.047928,3.747272,-14.977488
23535,132501008032,58,right,108.061638,3.756563,-14.993900
23536,132501027079,58,right,108.079491,3.762133,-15.018007
23537,132501045905,58,right,108.100418,3.761067,-15.040385
23538,132501064321,58,right,108.120285,3.757633,-15.056740
23539,132501083841,58,right,108.130775,3.756826,-15.057583
23540,132501103086,58,right,108.133064,3.752633,-15.058343
23541,132501122568,58,right,108.098457,3.751070,-15.040997
23542,132501141522,58,right,108.050003,3.753451,-15.011968
23543,132501160432,58,right,107.962791,3.756066,-14.998944
23544,132501180281,58,right,107.819984,3.772513,-14.978886
23545,132501199624,58,right,107.575912,3.799778,-14.917674
23546,132501218524,58,right,107.002846,3.914971,-14.741907
23547,132501237440,58,right,106.367661,3.961307,-14.540169
23548,132501255904,58,right,105.703339,4.005174,-14.310823
23549,132501274612,58,right,104.990379,3.999442,-14.075227
23550,132501294154,58,right,104.085205,4.073384,-13.806196
23551,132501312907,58,right,102.725891,4.375523,-13.447715
23552,132501332906,58,right,101.501640,4.548323,-13.073541
23553,132501351858,58,right,100.124825,4.661201,-12.677326
23554,132501371242,58,right,99.106789,4.704586,-12.400105
23555,132501390056,58,right,98.005569,4.797160,-12.133949
23556,132501408565,58,right,96.146690,5.007622,-11.571553
23557,132501426795,58,right,94.914024,5.059470,-11.033150
23558,132501445427,58,right,93.562820,5.149898,-10.610140
23559,132501463702,58,right,92.518799,5.139563,-10.278847
23560,132501483042,58,right,91.363220,5.151702,-9.938612
23561,132501501384,58,right,89.978821,5.120659,-9.632011
23562,132501520248,58,right,88.009766,5.146342,-9.208567
23563,132501538942,58,right,84.869743,5.285041,-8.610393
23564,132501557136,58,right,82.886803,5.035200,-8.146123
23565,132501575969,58,right,80.757706,5.046144,-7.769475
23566,132501598589,58,right,78.013145,4.943687,-7.194638
23567,132501617870,58,right,73.337852,4.661083,-5.743867
23568,132501636463,58,right,69.586830,4.132568,-4.401165
23569,132501654783,58,right,66.125771,3.316559,-3.328337
23570,132501673293,58,right,63.449509,2.309865,-2.476549
23571,132501692144,58,right,60.975002,1.541207,-1.905709
23572,132501710789,58,right,58.424328,1.040757,-1.477365
23573,132501729561,58,right,55.728874,0.086746,-1.122371
23574,132501748239,58,right,53.408680,-0.506911,-0.819206
23575,132501766684,58,right,51.337589,-0.941540,-0.577693
23576,132501785103,58,right,49.350903,-1.460635,-0.306542
23577,132501803588,58,right,47.720036,-2.193534,-0.297435
23578,132501822615,58,right,46.029568,-2.689646,-0.322694
23579,132501842060,58,right,43.674366,-3.011742,-0.351447
23580,132501860905,58,right,41.758595,-2.845464,-0.395097
23581,132501879362,58,right,40.098297,-2.835139,-0.513210
23582,132501898310,58,right,38.503223,-3.042217,-0.602686
23583,132501917429,58,right,36.865402,-3.178563,-0.700314
23584,132501936814,58,right,35.227802,-3.442160,-0.618146
23585,132501955642,58,right,33.202255,-3.433283,-0.525678
23586,132501974691,58,right,31.292770,-3.329096,-0.356451
23587,132501992972,58,right,29.271338,-3.418646,-0.147070
23588,132502011275,58,right,27.222754,-3.519805,0.032102
23589,132502029550,58,right,25.021603,-3.734684,0.271131
23590,132502048526,58,right,23.064615,-3.576271,0.508444
23591,132502067512,58,right,20.937832,-3.112211,0.786105
23592,132502086144,58,right,18.795330,-2.692273,1.088808
23593,132502104521,58,right,16.863701,-2.486292,1.438187
23594,132502123547,58,right,15.413334,-2.343443,1.633388
23595,132502142819,58,right,13.971764,-2.116504,1.953620
23596,132502161050,58,right,12.914302,-1.922241,2.131323
23597,132502179575,58,right,12.169593,-1.708656,2.253303
23598,132502198501,58,right,11.461165,-1.543321,2.421775
23599,132502216815,58,right,10.792383,-1.432091,2.592827
23600,132502234945,58,right,10.132227,-1.445707,2.767285
23601,132502253356,58,right,9.522648,-1.303643,2.973286
23602,132502272168,58,right,8.999277,-1.165001,3.160033
23603,132502290768,58,right,8.424316,-1.019645,3.376363
23604,132502309758,58,right,7.937541,-0.973722,3.581237
23605,132502328791,58,right,7.417748,-0.992810,3.825158
23606,132502347863,58,right,6.939645,-1.015259,4.085156
23607,132502366294,58,right,6.513812,-1.045141,4.323493
23608,132502385903,58,right,6.147481,-1.053160,4.553472
23609,132502405091,58,right,5.756754,-1.104886,4.784968
23610,132502423427,58,right,5.321007,-1.225035,4.995818
23611,132502442667,58,right,4.930543,-1.354217,5.177975
23612,132502461534,58,right,4.569473,-1.439591,5.352825
23613,132502480306,58,right,4.242244,-1.509264,5.503434
23614,132502498818,58,right,3.992984,-1.568633,5.637985
23615,132502517532,58,right,3.795806,-1.601320,5.730356
23616,132502535943,58,right,3.617384,-1.614936,5.835851
23617,132502554405,58,right,3.473315,-1.631717,5.913225
23618,132502573418,58,right,3.325644,-1.647695,5.999141
23619,132502591646,58,right,3.180684,-1.674338,6.069225
23620,132502610712,58,right,3.057048,-1.656584,6.136047
23621,132502629286,58,right,2.965894,-1.641492,6.204245
23622,132502648121,58,right,2.916174,-1.626694,6.262897
23623,132502666349,58,right,2.873349,-1.631705,6.312442
23624,132502685087,58,right,2.849699,-1.644489,6.344690
23625,132502704069,58,right,2.776172,-1.694093,6.366761
23626,132502722348,58,right,2.715541,-1.718456,6.388906
23627,132502741197,58,right,2.658046,-1.747446,6.406549
23628,132502760020,58,right,2.608673,-1.781667,6.422304
23629,132502778229,58,right,2.565373,-1.824035,6.435144
23630,132502796848,58,right,2.523959,-1.863332,6.441788
23631,132502815421,58,right,2.494603,-1.898394,6.441408
23632,132502833820,58,right,2.459143,-1.930352,6.452197
23633,132502852161,58,right,2.422517,-1.946090,6.473043
23634,132502870800,58,right,2.377439,-1.970074,6.492481
23635,132502890903,58,right,2.337257,-1.999109,6.513871
23636,132502909813,58,right,2.297271,-2.039107,6.527725
23637,132502929047,58,right,2.256389,-2.074359,6.541718
23638,132502947505,58,right,2.215870,-2.103680,6.558565
23639,132502966318,58,right,2.175353,-2.124895,6.571557
23640,132502984877,58,right,2.137435,-2.147638,6.574286
23641,132503004138,58,right,2.090034,-2.168306,6.576351
23642,132503022660,58,right,2.040706,-2.186497,6.578223
23643,132503041045,58,right,2.011249,-2.201398,6.568358
23644,132503060065,58,right,2.007129,-2.201802,6.549445
23645,132503078725,58,right,2.002137,-2.209663,6.535933
23646,132503097145,58,right,2.009211,-2.214626,6.521775
23647,132503116238,58,right,2.009336,-2.223268,6.511437
23648,132503135599,58,right,2.078229,-2.227273,6.468713
23649,132503154472,58,right,2.183290,-2.227722,6.407055
23650,132503173175,58,right,2.378953,-2.240118,6.318079
23651,132503192805,58,right,2.705683,-2.166583,6.216322
23652,132503211420,58,right,3.162497,-2.074263,6.098668
23653,132503229917,58,right,4.002614,-1.953094,5.902647
23654,132503248634,58,right,4.552855,-1.863829,5.733107
23655,132503267398,58,right,5.221379,-1.738949,5.558681
23656,132503286090,58,right,5.968832,-1.704057,5.376949
23657,132503305323,58,right,6.885785,-1.652393,5.184120
23658,132503324216,58,right,8.179954,-1.391723,4.942646
23659,132503342594,58,right,10.332725,-1.124719,4.505229
23660,132503360882,58,right,12.264389,-0.764846,4.073602
23661,132503379466,58,right,14.323043,-0.484420,3.601932
23662,132503398332,58,right,16.577124,-0.587447,3.133665
23663,132503417424,58,right,19.272762,-0.625161,2.477499
23664,132503436157,58,right,21.898211,-0.433040,1.810838
23665,132503454962,58,right,25.494177,-0.098311,0.962939
23666,132503473685,58,right,28.518898,0.099578,0.235802
23667,132503492078,58,right,31.807745,0.157268,-0.528103
23668,132503510628,58,right,34.970806,0.219754,-1.154876
23669,132503529080,58,right,37.946892,0.232513,-1.557873
23670,132503547527,58,right,40.728901,0.213051,-1.854266
23671,132503566530,58,right,43.832069,-0.053525,-1.956424
23672,132503585099,58,right,47.755959,-0.278409,-1.978781
23673,132503603921,58,right,50.535473,0.023595,-2.154351
23674,132503622266,58,right,52.849438,0.195417,-2.263114
23675,132503640318,58,right,54.964211,0.572326,-2.395642
23676,132503659142,58,right,56.816910,1.057336,-2.488515
23677,132503678051,58,right,59.133350,1.493869,-2.524450
23678,132503696793,58,right,61.787376,1.684567,-2.684394
23679,132503715503,58,right,65.424179,1.742465,-2.894984
23680,132503734199,58,right,67.922417,2.183004,-3.127746
23681,132503752819,58,right,70.743988,2.503051,-3.628511
23682,132503771100,58,right,73.508575,2.418323,-4.007318
23683,132503789524,58,right,75.846519,2.534517,-4.532954
23684,132503808716,58,right,78.598404,2.536790,-5.319683
23685,132503827786,58,right,81.993668,2.412084,-6.155707
23686,132503846540,58,right,84.136948,2.449298,-6.862221
23687,132503865152,58,right,86.014954,2.370408,-7.318588
23688,132503883887,58,right,87.802834,2.337716,-7.821460
23689,132503903677,58,right,89.895805,2.199751,-8.425725
23690,132503923472,58,right,92.200264,1.980358,-9.018848
23691,132503942819,58,right,93.686745,1.984684,-9.380043
23692,132503961604,58,right,94.832710,2.099679,-9.815913
23693,132503980866,58,right,95.938263,2.060270,-10.186471
23694,132504000335,58,right,97.354630,1.965096,-10.737478
