trial,failed,error,train_sessions,val_sessions,session_norm,crop_first,crop_last,unstable_remove,gauss_sigma,win,step,b,include_mean,include_var,include_energy_sigmoid,early_stopping,validation_fraction,random_state,use_pca,pca_components,learning_rate,max_iter,max_leaf_nodes,max_depth,min_samples_leaf,l2_regularization,n_iter_no_change,train_mse,train_rmse,train_mae,train_r2,val_mse,val_rmse,val_mae,val_r2,train_time_s,actual_n_iter
697,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,8,20,1.0,30,1.0876684182071208,1.0429134279541714,0.7451082509170128,0.9992799379089633,424.0079987424302,20.591454507693967,16.93206452692346,0.6632925764010251,190.67517599998973,3000
337,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,8,20,1.0,30,1.0876684182071208,1.0429134279541714,0.7451082509170128,0.9992799379089633,424.0079987424302,20.591454507693967,16.93206452692346,0.6632925764010251,188.1688385999296,3000
166,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,200,1.0,30,24.340255904725733,4.933584488455198,3.417399908452293,0.9838861777452215,424.05740989387846,20.592654270245944,16.785268748908848,0.663253338694306,15.88921020005364,3000
526,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,200,1.0,30,24.340255904725733,4.933584488455198,3.417399908452293,0.9838861777452215,424.05740989387846,20.592654270245944,16.785268748908848,0.663253338694306,14.54972490016371,3000
524,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,100,10.0,30,24.146710691219628,4.913930269267119,3.4121501796424076,0.9840143092316326,424.1405299687276,20.594672368569682,16.75703807740229,0.6631873325191047,14.694611000129953,3000
164,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,100,10.0,30,24.146710691219628,4.913930269267119,3.4121501796424076,0.9840143092316326,424.1405299687276,20.594672368569682,16.75703807740229,0.6631873325191047,17.7046238000039,3000
149,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,50,10.0,30,24.230541167804613,4.92245275932686,3.433326023920271,0.9839588114831902,424.1510991215017,20.594928966167902,16.743113153708155,0.6631789394882874,16.00111960002687,3000
509,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,50,10.0,30,24.230541167804613,4.92245275932686,3.433326023920271,0.9839588114831902,424.1510991215017,20.594928966167902,16.743113153708155,0.6631789394882874,15.109462700085714,3000
512,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,100,10.0,30,24.253996338345615,4.92483465086348,3.42087131469059,0.9839432836082767,424.36531252561804,20.600128944392996,16.764765098177023,0.6630088312742577,14.80367589998059,3000
152,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,100,10.0,30,24.253996338345615,4.92483465086348,3.42087131469059,0.9839432836082767,424.36531252561804,20.600128944392996,16.764765098177023,0.6630088312742577,16.133787300088443,3000
550,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,200,1.0,30,9.956817170172002,3.1554424682082227,2.1515981962859647,0.9934083527005019,424.4807043696794,20.60292950940908,16.81871508420995,0.662917197883771,21.550084700109437,3000
190,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,200,1.0,30,9.956817170172002,3.1554424682082227,2.1515981962859647,0.9934083527005019,424.4807043696794,20.60292950940908,16.81871508420995,0.662917197883771,23.689754999941215,3000
245,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,8,50,10.0,30,7.918913700876824,2.814056449482992,1.9501913099835022,0.9947574927590599,424.8606597085611,20.61214835257502,16.91442155201962,0.662615472954956,83.43959510000423,3000
605,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,8,50,10.0,30,7.918913700876824,2.814056449482992,1.9501913099835022,0.9947574927590599,424.8606597085611,20.61214835257502,16.91442155201962,0.662615472954956,68.6704836001154,3000
163,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,100,1.0,30,23.75500325467754,4.87391046847165,3.393125621034926,0.9842736287734246,424.8659612172623,20.61227695372984,16.78078019638461,0.6626112629934902,16.817965700058267,3000
523,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,100,1.0,30,23.75500325467754,4.87391046847165,3.393125621034926,0.9842736287734246,424.8659612172623,20.61227695372984,16.78078019638461,0.6626112629934902,14.536540600005537,3000
191,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,200,10.0,30,10.268745993901689,3.204488413756818,2.181475734494876,0.9932018484779745,424.909352739885,20.613329491857566,16.81112094067336,0.6625768055119529,30.934429300017655,3000
551,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,200,10.0,30,10.268745993901689,3.204488413756818,2.181475734494876,0.9932018484779745,424.909352739885,20.613329491857566,16.81112094067336,0.6625768055119529,21.57532350020483,3000
510,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,50,20.0,30,24.75056171398156,4.974993639592071,3.4640094132369645,0.9836145456429818,425.1839555096072,20.619989221859626,16.761145549628353,0.6623587417221646,15.183673499850556,3000
150,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,50,20.0,30,24.75056171398156,4.974993639592071,3.4640094132369645,0.9836145456429818,425.1839555096072,20.619989221859626,16.761145549628353,0.6623587417221646,16.3227748000063,3000
161,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,50,10.0,30,24.19088895219435,4.918423421401857,3.4286025860851588,0.9839850621831358,425.4853559292455,20.62729637953664,16.76210122485253,0.6621193977497182,16.46276919997763,3000
521,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,50,10.0,30,24.19088895219435,4.918423421401857,3.4286025860851588,0.9839850621831358,425.4853559292455,20.62729637953664,16.76210122485253,0.6621193977497182,14.578906800132245,3000
269,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,8,50,10.0,30,1.865477084272225,1.3658246901678945,0.9368295488136039,0.9987650102663674,425.54376005466645,20.62871203092104,16.92349261704522,0.6620730186657,190.34004000003915,3000
629,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,8,50,10.0,30,1.865477084272225,1.3658246901678945,0.9368295488136039,0.9987650102663674,425.54376005466645,20.62871203092104,16.92349261704522,0.6620730186657,113.43672250001691,3000
540,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,8,200,20.0,30,11.254493325392428,3.354771724781349,2.2827245185357348,0.9925492605450481,425.6767988421524,20.631936381303436,16.800057110790945,0.6619673717262414,20.741654299898073,3000
180,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,8,200,20.0,30,11.254493325392428,3.354771724781349,2.2827245185357348,0.9925492605450481,425.6767988421524,20.631936381303436,16.800057110790945,0.6619673717262414,25.004184999968857,3000
162,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,50,20.0,30,24.79039397601855,4.978995277766243,3.469276553937859,0.9835881757480645,425.74930572276486,20.63369345809821,16.773929945745607,0.6619097935554601,18.30085080000572,3000
522,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,50,20.0,30,24.79039397601855,4.978995277766243,3.469276553937859,0.9835881757480645,425.74930572276486,20.63369345809821,16.773929945745607,0.6619097935554601,14.741067500086501,3000
518,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,20,10.0,30,23.94397882234288,4.893258507614623,3.4211314205559775,0.9841485225001063,425.7909363469828,20.63470223548144,16.805318166626403,0.6618767344144421,15.48647279990837,3000
158,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,20,10.0,30,23.94397882234288,4.893258507614623,3.4211314205559775,0.9841485225001063,425.7909363469828,20.63470223548144,16.805318166626403,0.6618767344144421,17.209029700024985,3000
536,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,8,100,10.0,30,10.14042933775195,3.1844040789058083,2.164245935753028,0.9932867971242672,425.86454583392543,20.63648579177001,16.84590665238513,0.6618182806570261,21.01008869986981,3000
176,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,8,100,10.0,30,10.14042933775195,3.1844040789058083,2.164245935753028,0.9932867971242672,425.86454583392543,20.63648579177001,16.84590665238513,0.6618182806570261,23.719455900019966,3000
159,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,20,20.0,30,24.862457310278305,4.986226760816069,3.473820128696066,0.98354046812478,425.916500699424,20.63774456425469,16.789367402266944,0.661777022970951,16.997629399993457,3000
519,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,20,20.0,30,24.862457310278305,4.986226760816069,3.473820128696066,0.98354046812478,425.916500699424,20.63774456425469,16.789367402266944,0.661777022970951,15.744488300057128,3000
420,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,200,20.0,30,7.137286784530797,2.6715700972519505,1.8229538921463102,0.9952749481732038,426.05859631370544,20.64118689207831,16.92268803817494,0.6616641839482643,19.562242600135505,3000
60,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,200,20.0,30,7.137286784530797,2.6715700972519505,1.8229538921463102,0.9952749481732038,426.05859631370544,20.64118689207831,16.92268803817494,0.6616641839482643,23.606389399967156,3000
181,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,20,1.0,30,8.322472875205017,2.8848696461374157,2.0322895662498595,0.9944903270879238,426.2961239735085,20.64693982103664,16.79075823483405,0.6614755617368839,26.587072299909778,3000
541,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,20,1.0,30,8.322472875205017,2.8848696461374157,2.0322895662498595,0.9944903270879238,426.2961239735085,20.64693982103664,16.79075823483405,0.6614755617368839,22.92511250008829,3000
351,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,12,20,20.0,30,1.3365783027591012,1.1561047974812237,0.8150994653188675,0.999115153707317,426.68995719775955,20.656474946073438,16.96780876778107,0.6611628162918486,236.9742592999246,3000
711,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,12,20,20.0,30,1.3365783027591012,1.1561047974812237,0.8150994653188675,0.999115153707317,426.68995719775955,20.656474946073438,16.96780876778107,0.6611628162918486,238.29785919981077,3000
243,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,8,20,20.0,30,8.363801337620272,2.8920237443043706,1.998419585858994,0.994462966673143,426.8460807055724,20.660253645722076,16.93350436451685,0.6610388376305147,91.25884889997542,3000
603,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,8,20,20.0,30,8.363801337620272,2.8920237443043706,1.998419585858994,0.994462966673143,426.8460807055724,20.660253645722076,16.93350436451685,0.6610388376305147,73.09242709982209,3000
192,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,200,20.0,30,10.595127181786337,3.2550156960890892,2.219558124046485,0.9929857764502414,426.8516512390131,20.660388458085997,16.87288670572423,0.6610344140348079,49.80239939992316,3000
552,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,200,20.0,30,10.595127181786337,3.2550156960890892,2.219558124046485,0.9929857764502414,426.8516512390131,20.660388458085997,16.87288670572423,0.6610344140348079,21.5294916999992,3000
160,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,50,1.0,30,23.278168672643464,4.824745451590525,3.3775921268299127,0.9845893044889924,426.93276124294556,20.66235129995968,16.808125943093728,0.6609700040695875,17.95913890004158,3000
520,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,50,1.0,30,23.278168672643464,4.824745451590525,3.3775921268299127,0.9845893044889924,426.93276124294556,20.66235129995968,16.808125943093728,0.6609700040695875,14.965916400076821,3000
171,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,8,20,20.0,30,10.627553636443414,3.259992889017308,2.2103912748234826,0.9929643093741045,426.93894732736476,20.662500994007594,16.845018994287877,0.66096509166097,26.87975710001774,3000
531,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,8,20,20.0,30,10.627553636443414,3.259992889017308,2.2103912748234826,0.9929643093741045,426.93894732736476,20.662500994007594,16.845018994287877,0.66096509166097,22.72690250002779,3000
506,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,20,10.0,30,24.35517024044843,4.935095768113161,3.4457671439954494,0.9838763041039654,427.05432682958406,20.665292807738876,16.825987388489594,0.6608734680712178,15.21558260009624,3000
146,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,20,10.0,30,24.35517024044843,4.935095768113161,3.4457671439954494,0.9838763041039654,427.05432682958406,20.665292807738876,16.825987388489594,0.6608734680712178,16.67976730002556,3000
147,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,20,20.0,30,24.957468801061953,4.995745069662978,3.477720729565218,0.9834775682817939,427.1598990080694,20.66784698530714,16.805298082741007,0.6607896325390417,17.661563600064255,3000
507,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,20,20.0,30,24.957468801061953,4.995745069662978,3.477720729565218,0.9834775682817939,427.1598990080694,20.66784698530714,16.805298082741007,0.6607896325390417,15.244959999807179,3000
642,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,50,20.0,30,1.8298150504853052,1.3527065648119347,0.9363379708604846,0.9987886193720373,427.2213340553116,20.66933317877748,16.907322023956507,0.6607408465809065,135.20912229991518,3000
282,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,50,20.0,30,1.8298150504853052,1.3527065648119347,0.9363379708604846,0.9987886193720373,427.2213340553116,20.66933317877748,16.907322023956507,0.6607408465809065,134.71195990010165,3000
415,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,100,1.0,30,4.623668490223663,2.150271724741704,1.4436493175271998,0.9969390226418278,427.50451988647796,20.676182430189524,16.964457378431856,0.660515966927941,22.490142199909315,3000
55,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,100,1.0,30,4.623668490223663,2.150271724741704,1.4436493175271998,0.9969390226418278,427.50451988647796,20.676182430189524,16.964457378431856,0.660515966927941,28.681747999973595,3000
614,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,12,20,10.0,30,7.53339806162711,2.7447036382143537,1.9240506465877967,0.9950127131853209,427.54805660182507,20.677235226253657,16.923388066266803,0.6604813941479464,79.00654440000653,3000
254,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,12,20,10.0,30,7.53339806162711,2.7447036382143537,1.9240506465877967,0.9950127131853209,427.54805660182507,20.677235226253657,16.923388066266803,0.6604813941479464,100.56712550006341,3000
539,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,8,200,10.0,30,10.96891431083163,3.311935130830861,2.2524159712610734,0.9927383205737652,427.5490999414352,20.677260455423855,16.878172668740095,0.6604805656253876,20.807424700120464,3000
179,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,8,200,10.0,30,10.96891431083163,3.311935130830861,2.2524159712610734,0.9927383205737652,427.5490999414352,20.677260455423855,16.878172668740095,0.6604805656253876,23.326805399963632,3000
177,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,8,100,20.0,30,10.708332842027245,3.272358910942876,2.215178977115455,0.9929108316388764,427.55716447238535,20.677455464161575,16.904597748355403,0.6604741615305432,23.47184239991475,3000
537,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,8,100,20.0,30,10.708332842027245,3.272358910942876,2.215178977115455,0.9929108316388764,427.55716447238535,20.677455464161575,16.904597748355403,0.6604741615305432,21.562853399896994,3000
613,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,12,20,1.0,30,6.711054713872306,2.5905703452854367,1.8544904425546291,0.9955571238353152,427.62359394219845,20.679061727800864,16.97778880290499,0.6604214094699732,76.83200860000215,3000
253,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,12,20,1.0,30,6.711054713872306,2.5905703452854367,1.8544904425546291,0.9955571238353152,427.62359394219845,20.679061727800864,16.97778880290499,0.6604214094699732,92.8776923000114,3000
712,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,12,50,1.0,30,0.9767781535480109,0.988320875803001,0.708646146579506,0.9993533498739605,427.6696882602473,20.68017621443897,16.974073367535727,0.6603848056815569,212.35186159983277,3000
352,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,12,50,1.0,30,0.9767781535480109,0.988320875803001,0.708646146579506,0.9993533498739605,427.6696882602473,20.68017621443897,16.974073367535727,0.6603848056815569,210.12565660011023,3000
511,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,100,1.0,30,23.722059659791043,4.870529710389933,3.386918313283742,0.9842954382085641,427.71630099320146,20.681303174442405,16.846038116436706,0.6603477902165976,14.576197399990633,3000
151,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,100,1.0,30,23.722059659791043,4.870529710389933,3.386918313283742,0.9842954382085641,427.71630099320146,20.681303174442405,16.846038116436706,0.6603477902165976,16.984658399946056,3000
350,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,12,20,10.0,30,1.1624808779045117,1.0781840649464782,0.7726918252382419,0.9992304102999388,427.77490648902346,20.682719997355846,16.98661888621018,0.6603012512230751,232.88610940007493,3000
710,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,12,20,10.0,30,1.1624808779045117,1.0781840649464782,0.7726918252382419,0.9992304102999388,427.77490648902346,20.682719997355846,16.98661888621018,0.6603012512230751,233.7226203000173,3000
528,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,200,20.0,30,25.1144045523992,5.011427396700385,3.4714417236037622,0.983373673120939,427.81413686857087,20.68366836101785,16.865381646637474,0.6602700981314745,14.56472559995018,3000
168,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,12,200,20.0,30,25.1144045523992,5.011427396700385,3.4714417236037622,0.983373673120939,427.81413686857087,20.68366836101785,16.865381646637474,0.6602700981314745,16.518419399973936,3000
145,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,20,1.0,30,22.80609570736664,4.775572814581162,3.3716632011926726,0.9849018279022027,427.94461019776276,20.686822138689227,16.848794744174178,0.6601664884386129,15.827519499929622,3000
505,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,20,1.0,30,22.80609570736664,4.775572814581162,3.3716632011926726,0.9849018279022027,427.94461019776276,20.686822138689227,16.848794744174178,0.6601664884386129,14.694640300003812,3000
630,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,8,50,20.0,30,2.101502229604423,1.449655900413758,0.9898084555139455,0.9986087560653258,428.1116651877313,20.690859459861286,16.95743240286705,0.6600338290184168,115.10117520019412,3000
270,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,8,50,20.0,30,2.101502229604423,1.449655900413758,0.9898084555139455,0.9986087560653258,428.1116651877313,20.690859459861286,16.95743240286705,0.6600338290184168,172.18822610005736,3000
416,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,100,10.0,30,5.017597844086113,2.23999951876917,1.4985789429321186,0.996678232138477,428.15896288461164,20.692002389440507,16.940696635353728,0.6599962696192876,22.306502599967644,3000
56,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,100,10.0,30,5.017597844086113,2.23999951876917,1.4985789429321186,0.996678232138477,428.15896288461164,20.692002389440507,16.940696635353728,0.6599962696192876,27.870494900038466,3000
156,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,200,20.0,30,25.455816698231956,5.045375773738955,3.4921926097174465,0.983147650245292,428.30189083328685,20.695455801534955,16.88435171918322,0.6598827696346141,16.205439900048077,3000
516,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,200,20.0,30,25.455816698231956,5.045375773738955,3.4921926097174465,0.983147650245292,428.30189083328685,20.695455801534955,16.88435171918322,0.6598827696346141,14.377783100120723,3000
514,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,200,1.0,30,24.715566765607416,4.971475310771182,3.4438942122904446,0.9836377131224086,428.38535081682056,20.697472087596122,16.883589387322765,0.6598164935357844,14.53176759998314,3000
154,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,200,1.0,30,24.715566765607416,4.971475310771182,3.4438942122904446,0.9836377131224086,428.38535081682056,20.697472087596122,16.883589387322765,0.6598164935357844,15.979879399994388,3000
201,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,63,8,100,20.0,30,3.557708335523235,1.886188838776021,1.2654436871401142,0.9976447133515208,428.4668391757024,20.69944055223963,16.853933992196573,0.6597517831165145,36.48135669995099,3000
561,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,63,8,100,20.0,30,3.557708335523235,1.886188838776021,1.2654436871401142,0.9976447133515208,428.4668391757024,20.69944055223963,16.853933992196573,0.6597517831165145,32.210974500048906,3000
